2025-08-18 15:09:00,340 - INFO - CSV file created: data/raw_data.csv
2025-08-18 15:09:00,341 - ERROR - Failed to connect to serial port: could not open port 'COM5': PermissionError(13, 'Access is denied.', None, 5)
2025-08-18 15:10:23,471 - INFO - Connected to COM5 successfully!
2025-08-18 15:10:23,532 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -1136, 1356, 13528, -550, -94, 75]
2025-08-18 15:10:23,631 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -872, 1648, 13652, -548, -140, 16]
2025-08-18 15:10:23,733 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -908, 1676, 13740, -595, -136, -130]
2025-08-18 15:10:23,835 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1696, 13860, -587, -150, -156]
2025-08-18 15:10:23,937 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -720, 1612, 13892, -560, -157, -67]
2025-08-18 15:10:24,038 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -728, 1672, 13792, -567, -178, -10]
2025-08-18 15:10:24,141 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1632, 13824, -584, -152, -142]
2025-08-18 15:10:24,243 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1704, 13720, -502, -224, 45]
2025-08-18 15:10:24,345 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1892, 13776, -518, -120, -572]
2025-08-18 15:10:24,447 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1588, 13916, -612, -137, -154]
2025-08-18 15:10:24,549 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -876, 1580, 13896, -551, -153, -151]
2025-08-18 15:10:24,651 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1632, 13724, -571, -144, -145]
2025-08-18 15:10:24,753 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1604, 13664, -590, -132, -153]
2025-08-18 15:10:24,855 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -732, 1676, 13796, -602, -169, -143]
2025-08-18 15:10:24,957 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1572, 13764, -601, -152, -171]
2025-08-18 15:10:25,059 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -868, 1632, 13780, -558, -135, -162]
2025-08-18 15:10:25,161 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -848, 1552, 13820, -560, -126, -155]
2025-08-18 15:10:25,263 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1616, 13736, -546, -156, -152]
2025-08-18 15:10:25,365 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1644, 13776, -596, -161, -139]
2025-08-18 15:10:25,467 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -924, 1640, 13744, -582, -146, -157]
2025-08-18 15:10:25,569 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -748, 1644, 13828, -590, -111, -162]
2025-08-18 15:10:25,671 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -840, 1640, 13860, -589, -148, -158]
2025-08-18 15:10:25,773 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1636, 13852, -560, -145, -156]
2025-08-18 15:10:25,874 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1596, 13680, -582, -125, -176]
2025-08-18 15:10:25,977 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -824, 1596, 13696, -619, -161, -152]
2025-08-18 15:10:26,079 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1704, 13764, -596, -173, -152]
2025-08-18 15:10:26,181 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1696, 13596, -596, -134, -166]
2025-08-18 15:10:26,283 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -732, 1676, 13772, -580, -160, -147]
2025-08-18 15:10:26,385 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1596, 13764, -591, -171, -159]
2025-08-18 15:10:26,487 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1656, 13696, -634, -133, -143]
2025-08-18 15:10:26,589 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -852, 1612, 13612, -598, -155, -143]
2025-08-18 15:10:26,691 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1644, 13840, -580, -132, -165]
2025-08-18 15:10:26,793 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1728, 13904, -625, -145, -174]
2025-08-18 15:10:26,895 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1680, 13816, -584, -166, -135]
2025-08-18 15:10:26,997 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1592, 13848, -570, -152, -152]
2025-08-18 15:10:27,099 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1588, 13808, -592, -130, -148]
2025-08-18 15:10:27,201 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1608, 13852, -585, -163, -139]
2025-08-18 15:10:27,303 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1644, 13820, -570, -150, -158]
2025-08-18 15:10:27,405 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1632, 13720, -599, -137, -142]
2025-08-18 15:10:27,507 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1620, 13764, -622, -176, -149]
2025-08-18 15:10:27,589 - ERROR - WebSocket error: [WinError 1225] The remote computer refused the network connection
2025-08-18 15:10:27,609 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1584, 13676, -594, -149, -140]
2025-08-18 15:10:27,711 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1696, 13688, -565, -172, -149]
2025-08-18 15:10:27,813 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1768, 13660, -555, -157, -163]
2025-08-18 15:10:27,915 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -884, 1656, 13932, -587, -141, -178]
2025-08-18 15:10:28,017 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -860, 1520, 13792, -574, -150, -138]
2025-08-18 15:10:28,119 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1664, 13868, -647, -157, -148]
2025-08-18 15:10:28,221 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1592, 13856, -590, -155, -151]
2025-08-18 15:10:28,322 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1596, 13640, -567, -152, -162]
2025-08-18 15:10:28,425 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1604, 13704, -597, -144, -160]
2025-08-18 15:10:28,527 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1632, 13928, -609, -173, -161]
2025-08-18 15:10:28,629 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1628, 13792, -589, -139, -162]
2025-08-18 15:10:28,731 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1548, 13700, -582, -169, -146]
2025-08-18 15:10:28,833 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1680, 13776, -588, -167, -153]
2025-08-18 15:10:28,935 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1660, 13756, -591, -166, -160]
2025-08-18 15:10:29,036 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -716, 1624, 13792, -577, -150, -178]
2025-08-18 15:10:29,139 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1636, 13808, -615, -158, -136]
2025-08-18 15:10:29,241 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1736, 13952, -617, -140, -146]
2025-08-18 15:10:29,343 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -696, 1668, 13816, -579, -146, -117]
2025-08-18 15:10:29,445 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1604, 13752, -589, -162, -172]
2025-08-18 15:10:29,546 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1660, 13748, -608, -156, -147]
2025-08-18 15:10:29,649 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -684, 1588, 13768, -590, -176, -147]
2025-08-18 15:10:29,751 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1612, 13636, -616, -155, -157]
2025-08-18 15:10:29,853 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1528, 13116, -488, -134, -171]
2025-08-18 15:10:29,955 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -868, 1720, 13700, -570, -205, -145]
2025-08-18 15:10:30,057 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1576, 13924, -552, -125, -141]
2025-08-18 15:10:30,159 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1632, 13760, -626, -165, -157]
2025-08-18 15:10:30,261 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1580, 13720, -574, -185, -142]
2025-08-18 15:10:30,363 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1740, 13592, -611, -145, -163]
2025-08-18 15:10:30,464 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -668, 1408, 13120, -1244, -337, -191]
2025-08-18 15:10:30,567 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -724, 1536, 13724, -799, -101, -905]
2025-08-18 15:10:30,669 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -964, 1436, 13696, -502, -160, -104]
2025-08-18 15:10:30,771 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -708, 1512, 13728, -637, -129, -145]
2025-08-18 15:10:30,872 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1472, 13756, -605, -176, -146]
2025-08-18 15:10:30,975 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1564, 13980, -586, -161, -149]
2025-08-18 15:10:31,076 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1452, 13932, -596, -192, -170]
2025-08-18 15:10:31,179 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1520, 13560, -625, -122, -192]
2025-08-18 15:10:31,280 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1540, 13840, -564, -150, -163]
2025-08-18 15:10:31,383 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -928, 1612, 13756, -570, -191, -136]
2025-08-18 15:10:31,485 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1672, 13784, -577, -171, -147]
2025-08-18 15:10:31,586 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -816, 1608, 13696, -584, -103, -144]
2025-08-18 15:10:31,689 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -872, 1624, 13616, -591, -120, -148]
2025-08-18 15:10:31,791 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1596, 13884, -617, -163, -156]
2025-08-18 15:10:31,893 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -824, 1612, 13772, -617, -162, -151]
2025-08-18 15:10:31,995 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -864, 1672, 13608, -559, -165, -159]
2025-08-18 15:10:32,097 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1628, 13804, -601, -162, -162]
2025-08-18 15:10:32,199 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1584, 13880, -628, -107, -145]
2025-08-18 15:10:32,300 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1684, 13940, -546, -200, -130]
2025-08-18 15:10:32,402 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -884, 1580, 13664, -555, -150, -148]
2025-08-18 15:10:32,505 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1556, 13724, -622, -154, -154]
2025-08-18 15:10:32,607 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1512, 13676, -484, -182, -190]
2025-08-18 15:10:32,708 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -708, 1604, 13860, -563, -144, -158]
2025-08-18 15:10:32,811 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1604, 13848, -586, -156, -142]
2025-08-18 15:10:32,913 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1576, 13648, -581, -171, -138]
2025-08-18 15:10:33,015 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -836, 1648, 13876, -580, -142, -185]
2025-08-18 15:10:33,117 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1524, 13780, -575, -156, -173]
2025-08-18 15:10:33,219 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1584, 13648, -586, -169, -158]
2025-08-18 15:10:33,321 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -908, 1532, 13940, -589, -137, -152]
2025-08-18 15:10:33,423 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1548, 13960, -628, -173, -163]
2025-08-18 15:10:33,525 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1452, 13844, -608, -177, -144]
2025-08-18 15:10:33,627 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -744, 1644, 13792, -569, -185, -145]
