2025-07-09 15:08:43,873 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 887, -14372, -7188, 1956, -662, 265, 238]
2025-07-09 15:08:43,975 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1439, -14336, -7156, 1992, -649, 208, 188]
2025-07-09 15:08:44,078 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1925, -14384, -7156, 1860, -644, 221, 212]
2025-07-09 15:08:44,080 - INFO - Logged 30 rows to CSV and MongoDB.
2025-07-09 15:08:44,180 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1745, -14308, -7128, 1912, -706, 240, 278]
2025-07-09 15:08:44,280 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 27, -14396, -7260, 1820, -697, 295, 190]
2025-07-09 15:08:44,382 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14272, -7156, 2052, -686, 293, 168]
2025-07-09 15:08:44,483 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14368, -7260, 1924, -621, 238, 2]
2025-07-09 15:08:44,585 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14276, -7064, 1708, -585, 132, 175]
2025-07-09 15:08:44,687 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 49, -14280, -7200, 1856, -646, 248, 128]
2025-07-09 15:08:44,791 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 895, -14344, -7204, 2092, -663, 347, 32]
2025-07-09 15:08:44,893 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1389, -14312, -7212, 1836, -657, 254, 71]
2025-07-09 15:08:44,995 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1825, -14228, -7208, 2096, -655, 166, 197]
2025-07-09 15:08:45,097 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1653, -14324, -7116, 1916, -702, 236, 253]
2025-07-09 15:08:45,098 - INFO - Logged 40 rows to CSV and MongoDB.
2025-07-09 15:08:45,197 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14400, -7300, 1848, -727, 269, 263]
2025-07-09 15:08:45,246 - ERROR - WebSocket error: [WinError 1225] The remote computer refused the network connection
2025-07-09 15:08:45,299 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14420, -7256, 1852, -658, 251, 254]
2025-07-09 15:08:45,402 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14340, -7160, 1848, -642, 195, 194]
2025-07-09 15:08:45,503 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14308, -7228, 1816, -689, 226, 200]
2025-07-09 15:08:45,606 - INFO - [SUCCESS] Read values: [0, 0, 0, 23, 109, -14268, -7216, 1884, -678, 280, 150]
2025-07-09 15:08:45,709 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 915, -14136, -7252, 1984, -633, 276, 51]
2025-07-09 15:08:45,811 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1577, -14240, -7148, 1876, -584, 200, 69]
2025-07-09 15:08:45,914 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2096, -14368, -7232, 1856, -635, 229, 127]
2025-07-09 15:08:46,015 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1863, -14432, -7228, 1860, -698, 275, 189]
2025-07-09 15:08:46,116 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 26, -14364, -7116, 1828, -684, 254, 242]
2025-07-09 15:08:46,117 - INFO - Logged 50 rows to CSV and MongoDB.
2025-07-09 15:08:46,217 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14336, -7268, 2024, -666, 214, 234]
2025-07-09 15:08:46,319 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14272, -7080, 1820, -620, 249, 204]
2025-07-09 15:08:46,421 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14264, -7100, 1860, -680, 254, 264]
2025-07-09 15:08:46,524 - INFO - [SUCCESS] Read values: [32, 0, 0, 176, 139, -14340, -7252, 1980, -706, 217, 330]
2025-07-09 15:08:46,627 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 932, -14364, -7104, 1828, -654, 219, 211]
2025-07-09 15:08:46,729 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1607, -14388, -7256, 1792, -610, 229, 92]
2025-07-09 15:08:46,831 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2105, -14356, -7212, 1948, -643, 237, 128]
2025-07-09 15:08:46,933 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1808, -14212, -7216, 1820, -682, 251, 137]
2025-07-09 15:08:47,033 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14436, -7128, 1972, -652, 239, 141]
2025-07-09 15:08:47,135 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14284, -7228, 1804, -632, 178, 163]
2025-07-09 15:08:47,136 - INFO - Logged 60 rows to CSV and MongoDB.
2025-07-09 15:08:47,238 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14292, -7120, 1820, -642, 191, 170]
