session_id,label,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
g1,Rest,0,0,0,0,0,1636,-1008,13256,-318,-4187,-3997
g1,Rest,0,0,0,0,0,2644,-124,13428,767,-1737,-6813
g1,Rest,0,0,0,0,0,3796,1040,13696,-2495,408,-6072
g1,Rest,0,0,0,0,0,3428,92,13904,-3865,679,-4786
g1,Rest,0,0,0,0,0,4848,-1972,13388,-2956,1085,-3497
g1,Rest,0,0,0,0,0,5248,-2232,12976,-2534,1616,-1855
g1,Rest,0,0,0,0,0,4188,-1048,14288,-3605,1382,-1826
g1,Rest,0,0,0,0,0,3360,-1508,12652,-5334,1842,-1226
g1,Rest,0,0,0,0,0,1088,-2664,12708,-1883,2418,-659
g1,Rest,0,0,0,0,0,-2136,-4372,13360,-2433,1750,-716
g1,Rest,0,0,0,0,0,-768,-5064,13296,-1438,839,2271
g1,Rest,0,0,0,0,0,0,-5852,12616,-3799,-68,1991
g1,Rest,0,0,0,0,0,1072,-4328,12536,-611,-792,4068
g1,Rest,39,0,0,0,0,1516,-3576,12792,2864,-107,5871
g1,Rest,249,9,0,0,0,992,-2016,13856,480,-40,6665
g1,Rest,356,63,0,0,0,596,-2004,13908,2794,819,7726
g1,Rest,473,154,47,0,64,-1228,-1756,13640,1584,1065,7353
g1,Rest,594,70,0,0,225,-936,-2164,14304,-41,2313,7570
g1,Rest,592,49,79,0,233,-1872,-1660,13640,-1651,5211,7245
g1,Rest,626,91,85,0,380,-3628,-1412,12388,702,4626,5075
g1,Rest,611,203,48,0,397,-5372,-1348,12504,522,3073,1808
g1,Rest,523,185,108,0,239,-6820,-1420,13516,-624,4724,-1295
g1,Rest,499,439,77,0,80,-6840,-1140,13488,502,2178,-4379
g1,Rest,496,416,81,0,0,-5840,-356,13976,2135,-1627,-5355
g1,Rest,511,490,49,0,0,-4924,-312,12572,147,-1047,-3078
g1,Rest,827,380,79,0,0,-4240,-120,13188,-551,-353,361
g1,Rest,801,401,82,0,0,-4040,-644,14028,-1824,-2481,2762
g1,Rest,764,399,32,0,0,-3656,-500,13316,-3123,-4686,5047
g1,Rest,686,114,75,0,93,-4068,-808,11776,-3420,-2576,6213
g1,Rest,638,201,65,0,118,-5588,-2008,10388,-1369,464,5296
g1,Rest,613,163,64,0,1,-6376,-1736,11592,1000,3297,2171
g1,Rest,433,62,0,0,0,-7276,-1388,13704,1699,4038,-2656
g1,Rest,494,225,0,0,0,-6684,-864,14036,2323,1786,-6016
g1,Rest,448,30,75,0,0,-4912,-648,13712,720,-1425,-6598
g1,Rest,0,0,0,0,0,-3580,-104,13212,-81,-2831,-3358
g1,Rest,0,0,0,0,0,-3168,-296,12580,-244,-3711,1086
g1,Rest,0,0,0,0,0,-3340,-288,13044,-915,-2769,3591
g1,Rest,0,0,0,0,0,-4292,-540,13212,-1091,-1587,4038
g1,Rest,0,112,0,0,0,-4932,-1536,12244,-888,-799,2511
g1,Rest,0,41,0,0,0,-5200,-1112,13340,-825,1211,426
g1,Rest,0,0,0,0,0,-4428,-812,13044,-771,1289,-1539
g1,Rest,0,0,0,0,0,-4204,-820,13592,823,739,-2873
g1,Rest,66,212,181,0,0,-3988,-136,13704,-570,574,-2821
g1,Rest,353,442,267,0,213,-3128,-364,13568,-576,36,-656
g1,Rest,315,511,308,0,56,-2456,-60,13476,-286,-872,2304
g1,Rest,0,0,0,0,0,-3320,484,12824,-376,-1486,4677
g1,Rest,0,0,0,0,0,-4772,188,12472,1924,-715,4906
g1,Rest,0,5,0,0,0,-5712,776,12128,3365,1746,2999
g1,Rest,0,91,0,0,0,-6300,732,12916,2028,3864,355
g1,Rest,0,0,0,0,0,-7072,1216,13940,563,4169,-1963
g1,Rest,0,0,0,0,0,-5776,1768,12788,-1944,3391,-3055
g1,Rest,0,0,0,0,0,-6376,1388,12112,260,495,-2757
g1,Rest,0,0,0,0,0,-7220,996,15052,118,-3932,-3549
g1,Rest,0,0,0,0,0,-5452,2140,12724,-956,-8499,-4737
g1,Rest,0,0,0,0,0,-3380,1804,11144,8,-7372,-3245
g1,Rest,0,0,0,0,0,-2664,1996,10268,11546,-2402,-3193
g1,Rest,0,0,0,0,0,-1260,5968,13196,-3121,-1138,1191
g1,Rest,0,0,0,0,0,-1972,3412,15196,828,2046,457
g1,Rest,0,0,0,0,0,-3096,2832,13040,-4018,2217,946
g1,Rest,0,0,0,0,0,-3364,2448,12244,-2850,1423,378
g1,Rest,0,0,0,0,0,-4416,1828,11168,-1741,429,-123
g1,Rest,0,0,0,0,0,-4500,2484,13204,957,-199,-1126
g1,Rest,0,0,0,0,0,-8492,-1216,11080,-6658,829,-1141
g1,Rest,0,0,0,0,0,-4172,2212,13148,-20,197,-508
g1,Rest,0,0,0,0,0,-4340,1952,13836,-697,-525,72
g1,Rest,0,0,0,0,0,-3296,1980,14268,-1459,-1554,528
g1,Rest,0,0,0,0,0,-3860,496,12748,-2595,-906,593
g1,Rest,0,0,0,0,0,-3268,332,12528,-2474,-670,669
g1,Rest,0,0,0,0,0,-3332,252,13144,-771,-645,131
g1,Rest,0,0,0,0,0,-3824,312,13360,-559,-86,-282
g1,Rest,0,0,0,0,0,-3540,264,12884,-825,-18,-266
g1,Rest,0,0,0,0,0,-2912,616,13456,-545,-1108,367
g1,Rest,0,0,0,0,0,-3032,380,13272,-14,-911,562
g1,Rest,0,0,0,0,0,-3136,196,13188,-785,-340,246
g1,Rest,0,0,0,0,0,-3096,24,12912,-1163,-138,-553
g1,Rest,0,0,0,0,0,-2064,1668,13636,-742,225,67
g1,Rest,0,0,0,0,0,-4464,612,12484,650,-744,-206
g1,Rest,0,0,0,0,0,-2960,1440,14300,1540,-277,-982
g1,Rest,0,0,0,0,0,-3624,1764,14124,-542,-274,-569
g1,Rest,0,0,0,0,0,-420,3028,6692,7436,1731,4873
g1,Rest,0,0,0,0,0,-4688,3084,13220,12536,-430,-152
g1,Rest,0,0,0,0,0,-4640,6844,10364,5588,-1199,-850
g1,Rest,0,0,0,0,0,-1680,8308,10780,8413,457,-911
g1,Rest,0,0,0,0,0,-1500,8196,11568,4297,748,-1507
g1,Rest,0,0,0,0,0,-4976,9040,8520,7807,1230,513
g1,Rest,0,0,0,0,0,-3720,12000,8960,16990,2856,3524
g1,Rest,0,0,0,0,0,-4344,14284,5956,4091,1281,1540
g1,Rest,0,0,0,0,0,-6680,14992,9628,3352,1066,3247
g1,Rest,0,0,0,0,0,-3196,15316,2076,9444,4381,3125
g1,Rest,0,0,0,0,0,-3512,16416,-1488,11674,7385,2363
g1,Rest,0,0,0,0,0,-2716,16952,-2992,8415,3981,2690
g1,Rest,0,0,0,0,0,-2160,16592,-4644,10752,336,1456
g1,Rest,0,0,0,0,0,-2588,17192,-9000,5871,2931,620
g1,Rest,0,0,0,0,0,-2228,13540,-10820,8959,5998,1786
g1,Rest,0,0,0,0,0,-936,13512,-13600,4574,3522,1542
g1,Rest,0,0,0,0,0,-340,13240,-11976,-1991,-3510,106
g1,Rest,0,0,0,0,0,-792,14192,-12832,-313,-1940,507
g1,Rest,0,0,0,0,0,-252,13704,-12644,-290,-2569,670
g1,Rest,0,0,0,0,0,1036,13720,-11592,3550,-84,655
g1,Rest,0,0,0,0,0,828,12900,-12576,6311,2242,2586
g1,Rest,0,0,0,0,0,208,12352,-14628,2753,309,2570
g1,Rest,0,0,0,0,0,1324,12012,-14268,-732,-594,733
g1,Rest,0,0,0,0,0,196,11356,-15000,438,2178,2409
g1,Rest,0,0,0,0,0,2300,10716,-13900,4790,2879,1551
g1,Rest,0,0,0,0,0,2208,10272,-15020,3805,2124,57
g1,Rest,0,0,0,0,0,2876,11556,-15628,1004,1380,1020
g1,Rest,0,0,0,0,0,3220,9908,-15700,22,362,-1472
g1,Rest,0,0,0,0,0,4964,11104,-14716,-19,-548,538
g1,Rest,0,0,0,0,0,2740,9484,-17496,3046,1344,-178
g1,Rest,0,0,0,0,0,2512,8872,-17672,-1248,765,5
g1,Rest,0,0,0,0,0,3432,9624,-15660,-2833,-452,813
g1,Rest,0,0,0,0,0,4304,9884,-15880,-2028,-697,378
g1,Rest,0,0,0,0,0,4288,9892,-15740,-2277,-1126,-199
g1,Rest,0,0,0,0,0,3752,9752,-15680,-756,-84,-543
g1,Rest,0,0,0,0,0,3524,10128,-15832,611,590,-368
g1,Rest,0,0,0,0,0,3700,10092,-15768,-141,241,-851
g1,Rest,0,0,0,0,0,3324,10112,-15708,-1341,-51,-23
g1,Rest,0,0,0,0,0,3628,10132,-15716,-639,-108,-181
g1,Rest,4,0,0,0,0,3476,10308,-15896,-881,-37,-134
g1,Rest,0,0,0,0,0,3360,10020,-15708,-731,58,-92
g1,Rest,93,0,82,0,0,3384,10172,-15548,-1039,-149,169
g1,Rest,75,0,64,0,0,3560,10084,-15736,-31,396,-23
g1,Rest,151,0,0,0,0,3816,10132,-15696,-192,86,-438
g1,Rest,117,0,0,0,0,3812,10148,-15884,-176,89,-581
g1,Rest,67,0,0,0,0,3704,10108,-15652,-859,-216,-155
g1,Rest,90,0,0,0,0,3504,10212,-15760,-496,-134,-259
g1,Rest,126,0,0,0,0,3692,10172,-15872,-588,-98,-130
g1,Rest,122,0,0,0,0,3600,9948,-15724,-605,-167,-150
g1,Rest,84,0,0,0,0,3852,10224,-15896,-339,-108,-37
g1,Rest,84,0,0,0,0,3676,10152,-15808,-792,-125,-4
g1,Rest,119,46,0,0,0,4028,10196,-15652,-979,-267,7
g1,Rest,272,66,0,0,0,3660,10260,-15568,-649,-61,12
g1,Rest,201,0,28,0,0,3748,10544,-15920,-1653,-424,20
g1,Rest,227,48,117,0,0,3604,10160,-15640,-820,-133,-263
g1,Rest,197,0,145,0,0,4132,10312,-15888,-590,75,-77
g1,Rest,226,0,111,58,0,4336,11416,-15716,-2660,-222,-278
g1,Rest,154,0,0,0,0,4060,12704,-14844,-6782,-314,-1080
g1,Rest,218,0,30,0,0,2836,13888,-14132,-10970,-1275,-3092
g1,Rest,122,0,63,0,0,3064,15312,-11008,-16565,-1582,-5096
g1,Rest,0,0,21,0,0,1448,17412,-7696,-21739,319,-2621
g1,Rest,0,0,5,0,0,520,16092,-3428,-23255,-327,-4719
g1,Rest,0,0,0,0,0,384,14148,2100,-22675,364,-3168
g1,Rest,0,0,0,0,0,80,10980,6612,-17485,-899,-3339
g1,Rest,0,0,0,0,0,-392,10628,8632,-14108,1002,-404
g1,Rest,0,0,0,0,0,-760,8200,10440,-10587,686,-1001
g1,Rest,0,0,0,0,0,-2040,5716,14536,-17040,-555,-1784
g1,Rest,0,0,0,0,0,-500,4744,11784,-3781,-1109,-57
g1,Rest,0,0,0,0,0,-1172,4916,13176,-4168,-88,152
g1,Rest,0,0,0,0,0,-920,3936,12856,-7183,213,-41
g1,Rest,0,0,0,0,0,-604,2696,13456,-4408,-191,324
g1,Rest,0,0,0,0,0,-900,2240,13004,-4605,-374,-140
g1,Rest,0,160,0,0,0,-780,1784,13216,-4414,-590,23
g1,Rest,0,95,0,0,0,-496,568,13852,-4281,-788,-821
g1,Rest,0,496,478,0,0,-556,-264,13604,-5917,-402,-719
g1,Rest,0,480,740,0,0,-12,-1344,13748,-3867,537,-356
g1,Rest,0,416,775,0,0,-132,-1964,12968,-2044,928,35
g1,Rest,0,546,704,0,0,-656,-2316,13428,-2477,228,159
g1,Rest,0,567,767,0,0,-772,-2132,13644,-1084,27,-203
g1,Rest,0,496,541,0,0,-460,-2420,13368,2895,258,-202
g1,Rest,0,322,535,0,0,-372,-2916,14184,-4858,128,261
g1,Rest,0,3,626,0,0,-208,-1708,14032,-1288,444,1253
g1,Rest,0,49,439,0,0,-1364,-2356,13324,-655,-145,786
g1,Rest,0,16,462,0,0,-1260,-2356,13460,734,-602,-630
g1,Rest,0,0,0,0,0,-200,-2740,13788,-1675,-374,-622
g1,Rest,0,0,0,80,0,-1100,-2300,14192,-2717,-170,51
g1,Rest,0,0,0,203,0,-644,-2252,13340,-517,-1287,-780
g1,Rest,0,0,0,170,0,-472,-2412,13748,-754,-820,-1071
g1,Rest,0,0,0,96,0,-452,-2592,13568,-1302,303,-537
g1,Rest,0,0,0,57,0,-472,-2200,13012,-504,-141,-502
g1,Rest,0,0,0,0,0,-164,-2412,13872,-624,-76,-393
g1,Rest,0,0,0,0,0,-880,-3168,13824,-1487,31,-480
g1,Rest,0,0,0,0,0,-796,-2372,13360,-922,87,-375
g1,Rest,0,0,0,0,0,-16,-2980,13424,-1188,239,-296
g1,Rest,0,0,0,0,0,-364,-2344,13256,-2277,224,217
g1,Rest,0,0,190,0,0,-628,-2504,13924,-760,-320,16
g1,Rest,214,122,283,0,0,-728,-2472,13400,-1383,14,-180
g1,Rest,611,292,368,0,0,-388,-2604,13560,-121,83,-111
g1,Rest,601,116,122,0,0,-464,-2728,13508,236,-498,-336
g1,Rest,391,42,143,0,0,-368,-2932,13504,-106,-684,-253
g1,Rest,400,16,240,0,0,-556,-3196,13972,-445,-939,-920
g1,Rest,368,0,167,0,0,-264,-3024,13820,-1116,-1300,-1737
g1,Rest,210,0,178,0,0,4,-3320,14008,-888,-1921,-3422
g1,Rest,0,0,0,0,0,1196,-3360,13656,-729,-1369,-5610
g1,Rest,0,0,0,0,0,1468,-3608,13180,-1018,-453,-8863
g1,Rest,0,0,0,0,0,1304,-3004,13976,-2219,2501,-14052
g1,Rest,0,0,0,0,0,1436,-3512,13088,-1891,6074,-12791
g1,Rest,0,0,0,0,0,-988,-2052,12468,7231,6139,-8517
g1,Rest,0,0,0,0,0,-536,-1552,13636,-740,2083,-10293
g1,Rest,0,0,0,0,0,-784,-356,12536,-12339,-8444,-15025
g1,Rest,0,0,0,0,0,2812,-9940,9428,-14385,4802,-966
g1,Rest,0,0,0,0,0,1560,-7340,15332,9637,851,-4666
g1,Rest,0,0,0,0,0,2632,-5288,13348,5055,-700,-3859
g1,Rest,0,0,0,0,0,3060,-4160,12820,-169,-2316,-2523
g1,Rest,0,0,0,0,0,3072,-4796,10852,-311,-446,-1938
g1,Rest,0,0,0,0,0,3624,-5312,11796,-202,-1223,-643
g1,Rest,0,0,0,0,0,3856,-4732,12484,-837,-15,-100
g1,Rest,0,0,0,0,0,2992,-5760,12288,-787,1120,-237
g1,Rest,0,0,0,0,0,2640,-5376,12820,-102,943,-639
g1,Rest,0,0,0,0,0,2324,-6132,12560,-3036,1063,-282
g1,Rest,0,0,0,0,0,2456,-5924,13708,-1880,505,-560
g1,Rest,0,0,0,0,0,2340,-6720,11836,-6066,-2619,779
g1,Rest,0,0,0,0,0,1612,-7768,12416,748,-946,-1576
g1,Rest,0,0,0,0,0,2168,-7972,12388,-171,509,-852
g1,Rest,0,0,0,0,0,2780,-7612,10912,-177,-1174,-247
g1,Rest,0,0,0,0,0,3232,-5136,12544,2174,-508,1131
g1,Rest,0,0,0,0,0,2468,-4580,14296,1970,-368,541
g1,Rest,0,0,0,0,0,2388,-5420,13108,-3381,-557,338
g1,Rest,0,0,0,0,0,2624,-5812,12556,-2223,-291,-749
g1,Rest,0,0,0,0,0,2300,-5340,12836,-1920,-305,-513
g1,Rest,0,0,0,0,0,1604,-5740,12764,-9016,-924,2022
g1,Rest,0,0,0,0,0,2472,-8128,11376,-9703,-2176,2296
g1,Rest,0,0,0,0,0,2756,-9896,10712,-4794,-2734,1485
g1,Rest,0,0,0,0,0,2868,-9600,9700,1739,-3408,1635
g1,Rest,0,0,0,0,0,3676,-9272,9616,2147,-5743,3393
g1,Rest,0,0,0,0,0,4708,-7396,12508,5707,-3966,5976
g1,Rest,0,0,0,0,0,5668,-7436,10892,-5176,-6238,12454
g1,Rest,0,0,0,0,0,4532,-9052,9496,5965,-4577,14604
g1,Rest,0,0,0,0,0,2536,-8732,12224,11254,-2335,12145
g1,Rest,0,0,0,0,0,1600,-7800,12148,5391,-733,8682
g1,Rest,0,0,0,0,0,-880,-6740,11736,13764,229,7673
g1,Rest,0,0,0,0,0,-820,-4504,16692,4601,-251,4764
g1,Rest,0,0,0,0,0,-1116,-5064,14500,1754,-2024,1636
g1,Rest,0,0,0,0,0,1180,-3444,13732,-983,-70,1986
g1,Rest,0,0,0,0,0,1440,-2520,13300,-91,1159,3009
g1,Rest,0,0,0,0,0,-636,-3112,12672,-164,-1424,1925
g1,Rest,0,0,0,0,0,660,-2688,12788,2042,439,1364
g1,Rest,0,0,0,0,0,284,-3208,14228,-2627,539,3739
g1,Rest,0,0,0,0,0,-204,-2380,14240,503,-423,1149
g1,Rest,0,0,0,0,0,-496,-2680,13536,-929,-1642,935
g1,Rest,0,0,0,0,0,332,-2408,12772,136,-898,-226
g1,Rest,0,0,0,0,0,560,-2048,13456,-949,-110,1386
g1,Rest,0,0,0,0,0,-56,-2880,13752,-1314,-967,1732
g1,Rest,0,0,0,0,0,804,-2284,13920,53,-2073,1064
g1,Rest,0,0,0,0,0,1484,-1572,14264,-22,-1121,771
g1,Rest,0,0,0,0,0,812,-2028,13768,702,-901,-29
g1,Rest,0,0,0,0,0,1368,-1504,13688,-864,-1072,209
g1,Rest,0,0,0,0,0,1512,-1716,13764,96,-17,-236
g1,Rest,0,0,0,0,0,2080,-1276,13624,-598,404,-165
g1,Rest,0,0,0,0,0,976,-1084,14264,695,-183,-38
g1,Rest,0,0,0,0,0,1356,-1528,13672,-114,-211,-354
g1,Rest,0,0,0,0,0,824,-1500,13724,1235,486,-1610
g1,Rest,0,0,0,0,0,1408,-848,13832,-1482,245,-159
g1,Rest,0,0,0,0,0,1284,-1208,14184,-906,235,450
g1,Rest,0,0,0,0,0,960,-1184,13832,-320,-338,548
g1,Rest,0,0,0,0,0,1012,-1152,13964,381,-234,156
g1,Rest,0,0,0,0,0,964,-1208,14024,-625,-468,256
g1,Rest,0,0,0,0,0,1156,-1068,13804,-383,76,16
g1,Rest,0,0,0,0,0,1528,-1176,14272,-912,-630,-644
g1,Rest,0,0,0,0,0,1276,-292,14000,447,-146,-473
g1,Rest,0,0,0,0,0,1220,-1348,13768,-448,-591,119
g1,Rest,0,0,0,0,0,1172,-1232,13828,-333,-187,330
g1,Rest,0,0,0,0,0,1292,-1264,13864,-439,-27,-652
g1,Rest,0,0,0,0,0,1120,-652,13876,-148,-334,-172
g1,Rest,0,0,0,0,0,796,-1412,13868,-423,-504,65
g1,Rest,0,0,0,0,0,1488,-888,13944,-307,-3,-202
g1,Rest,0,0,0,0,0,984,-1336,14188,-773,-423,-50
g1,Rest,0,0,0,0,0,1236,-912,14228,-490,-1050,-1074
g1,Rest,0,0,0,0,0,1816,-208,14280,81,245,-1045
g1,Rest,0,0,0,0,0,1528,-688,13268,319,-83,-175
g1,Rest,0,0,0,0,0,1100,-380,13376,799,93,-29
g1,Rest,0,0,0,0,0,1216,-936,13700,-678,-234,402
g1,Rest,0,0,0,0,0,1492,-736,13752,-821,-290,71
g1,Rest,0,0,0,0,0,1496,-792,13988,-929,-233,208
g1,Rest,0,0,0,0,0,1160,-532,14176,-817,-436,-114
g1,Rest,0,0,0,0,0,1564,-124,14656,-483,209,-452
g1,Rest,0,0,0,0,0,1688,-108,14232,155,913,-671
g1,Rest,0,0,0,0,0,820,-1372,13512,-1129,1143,-445
g1,Rest,0,0,0,0,0,1020,-616,14144,-1096,311,-1172
g1,Rest,0,0,0,0,0,912,-252,13428,2155,718,-2114
g1,Rest,0,0,0,0,0,-388,-672,13684,2054,2705,-1854
g1,Rest,0,0,0,0,0,-1104,-952,14840,1082,3491,-2087
g1,Rest,0,0,0,0,0,-1312,-20,14600,-2747,3645,-1833
g1,Rest,0,0,0,0,0,-1512,-1392,13984,1370,2813,-4722
g1,Rest,0,0,0,0,0,-3004,-2160,13848,-4152,3986,-6472
g1,Rest,0,0,0,0,0,-3628,44,13760,-4510,3739,-6088
g1,Rest,0,0,0,0,0,-4308,-812,13340,-1136,495,-4795
g1,Rest,0,0,0,0,0,-2912,-1112,13588,2013,-1330,-2204
g1,Rest,0,0,0,0,0,-2204,-4444,12432,1022,-2425,2410
g1,Rest,0,0,0,0,0,-748,-3444,14572,-1325,1171,6074
g1,Rest,0,0,90,0,0,-1640,-2788,13496,-401,-1262,9093
g1,Rest,321,224,327,67,0,-3604,-2200,14084,-1293,-3760,9367
g1,Rest,749,691,571,3,227,-3928,-1224,13068,-3301,-4454,8640
g1,Rest,1274,910,841,0,336,-2712,-1316,13588,2311,-5355,8986
g1,Rest,1438,945,857,0,567,-2268,-1728,12948,-4997,-1824,7727
g1,Rest,1356,803,682,0,570,-1188,-1828,14384,-1829,-2565,6021
g1,Rest,1129,439,534,0,287,-332,-1408,14876,-3591,-5818,3931
g1,Rest,752,0,219,0,0,836,-2516,14444,-5477,-9862,-691
g1,Rest,48,0,0,0,0,2676,-3788,14308,-8734,-10789,-4475
g1,Rest,0,0,0,0,0,5556,-7132,12556,-5844,-10541,-7576
g1,Rest,0,0,0,0,0,3868,-5104,12368,-13490,-7285,-11099
g1,Rest,0,0,0,0,0,9044,-6588,8592,1599,-8691,-7273
g1,Rest,0,0,0,0,0,12428,-4984,5100,-324,-7209,-4745
g1,Rest,0,0,0,0,0,11788,-4612,5328,-2453,-4424,-2501
g1,Rest,0,0,0,0,0,13056,-4700,5884,-2950,-2616,-722
g1,Rest,0,0,0,0,0,15440,-5332,6256,1639,-3795,-2140
g1,Rest,0,0,0,0,0,13540,-5792,5552,-9453,-2727,-4176
g1,Rest,0,0,0,0,0,13404,-3768,4036,-7083,6105,-5855
g1,Rest,0,0,0,0,0,11860,-4692,5972,-9793,9971,-5335
g1,Rest,0,0,0,0,0,12668,-5132,6344,-12945,6687,-5784
g1,Rest,0,0,0,0,0,12676,-5304,5648,-8583,8513,-6194
g1,Rest,0,0,0,0,0,12320,-4860,8116,-11905,7066,-5396
g1,Rest,0,0,0,0,0,11440,-4276,9552,2871,5428,-8370
g1,Rest,0,0,0,0,0,12180,-1696,9520,6992,1260,-9086
g1,Rest,0,0,0,0,0,11964,-236,10580,3952,-463,-3992
g1,Rest,0,0,0,0,0,12072,100,10908,-5183,2315,2035
g1,Rest,0,0,0,0,0,10632,-2120,9784,-1699,1093,1115
g1,Rest,0,0,0,0,0,10164,-1208,11204,2337,-1137,-1173
g1,Rest,0,0,0,0,0,11312,-2128,10664,-4135,58,566
g1,Rest,0,0,0,0,0,11556,-2424,10240,-4728,568,1096
g1,Rest,0,0,0,0,0,11108,-2420,11212,-630,419,-162
g1,Rest,0,0,0,0,0,10736,-1700,10248,-2228,1431,1648
g1,Rest,0,0,0,0,0,9868,-3108,9716,4533,444,-1178
g1,Rest,0,0,0,0,0,10768,-2360,10720,-2823,461,1688
g1,Rest,0,0,0,0,0,10292,-2732,10304,-1329,1253,1077
g1,Rest,0,0,0,0,0,9732,-2148,10652,-785,-850,-1150
g1,Rest,0,0,0,0,0,10220,-3376,10332,-3920,949,2230
g1,Rest,0,0,0,0,0,9312,-4084,10904,3534,-154,-1169
g1,Rest,0,0,0,0,0,10712,-3260,11080,-3940,-261,973
g1,Rest,0,0,0,0,0,8644,-2624,10764,-3779,1272,1452
g1,Rest,0,0,0,0,0,8836,-3708,11200,4423,-2383,-3652
g1,Rest,0,0,0,0,0,10812,-2852,10940,-2918,376,906
g1,Rest,0,0,0,0,0,9452,-2288,10664,-3669,1311,1630
g1,Rest,0,0,0,0,0,9172,-3904,11240,2668,-1169,-1498
g1,Rest,0,0,0,0,0,9536,-1056,11408,2315,-354,1799
g1,Rest,0,0,0,0,0,9420,-1792,11816,-1104,111,4016
g1,Rest,0,0,0,0,0,10396,-3556,10232,-106,-1054,4260
g1,Rest,0,0,0,0,0,9112,-2948,10860,3594,-1728,2486
g1,Rest,0,0,0,0,0,8828,-4608,9496,-3214,-502,5092
g1,Rest,0,0,0,0,0,9992,-6388,9864,1058,530,2947
g1,Rest,0,0,0,0,0,7968,-4920,11832,-1472,-376,-63
g1,Rest,0,0,0,0,0,7996,-4868,12156,-636,96,189
g1,Rest,0,0,0,0,0,8096,-5832,10984,-956,19,-579
g1,Rest,0,0,0,0,0,8160,-4628,11344,-471,-23,-911
g1,Rest,0,0,0,0,0,8952,-5304,10468,-1155,-148,-1049
g1,Rest,0,0,0,0,0,8920,-4116,10956,-1308,-613,-1485
g1,Rest,0,0,0,0,0,8412,-4196,10944,165,-881,-2132
g1,Rest,0,0,0,0,0,8808,-3372,11380,1932,-30,-2969
g1,Rest,0,0,0,0,0,8664,-2504,11080,-1302,1011,-1472
g1,Rest,0,0,0,0,0,8832,-2780,9508,451,1036,-821
g1,Rest,0,0,0,0,0,8464,-4396,10328,-5825,1768,342
g1,Rest,0,0,0,0,0,9532,-5712,11256,2108,5944,164
g1,Rest,0,0,0,0,0,7112,-4308,9936,-8086,5694,-345
g1,Rest,0,0,0,0,0,5732,-4276,10096,6875,5817,-8133
g1,Rest,0,0,0,0,0,2960,180,15780,10061,5787,-9928
g1,Rest,0,0,0,0,0,3932,1080,15244,7182,3795,-8081
g1,Rest,0,0,0,0,0,2364,1732,14508,4625,2504,-5040
g1,Rest,0,0,0,0,0,3848,704,14092,-3296,352,-4605
g1,Rest,0,0,0,0,0,2000,3612,12712,2684,1003,-2006
g1,Rest,0,0,0,0,0,3308,3040,14064,2893,3625,-2435
g1,Rest,0,0,0,0,0,1212,4952,14532,-2436,1171,-1858
g1,Rest,18,0,0,0,0,1560,3224,13620,48,1845,-1009
g1,Rest,541,594,278,272,0,600,2888,13412,387,941,-1362
g1,Rest,0,0,0,0,0,-328,4492,13008,2047,1234,-384
g1,Rest,0,0,0,0,0,164,3916,12880,-121,375,-972
g1,Rest,0,0,0,0,0,1128,4668,12748,785,1044,-304
g1,Rest,82,0,0,0,0,472,4364,13340,-7,139,-293
g1,Rest,147,49,0,0,0,-204,4948,12888,-1248,64,-57
g1,Rest,0,0,0,0,0,232,4488,12788,765,561,-115
g1,Rest,0,0,0,0,0,-144,5252,12844,310,291,-467
g1,Rest,11,0,0,0,0,-524,4832,12900,-846,410,-510
g1,Rest,0,0,0,0,0,-480,5496,13080,-632,-75,-381
g1,Rest,0,0,0,0,0,-128,5148,13256,-528,-42,71
g1,Rest,0,0,0,0,0,-868,5564,13080,-3340,-438,157
g1,Rest,0,0,0,0,0,228,4060,13548,-3716,2038,1589
g1,Rest,0,0,0,0,0,-1184,3068,13084,-6692,1408,89
g1,Rest,186,125,260,0,0,-2128,2864,13020,4301,436,-846
g1,Rest,0,0,0,0,0,-1536,3856,13736,514,278,-1316
g1,Rest,69,333,101,0,0,-136,4492,11968,1915,121,-1168
g1,Rest,0,0,400,0,0,-180,3932,12832,1415,622,-1077
g1,Rest,0,0,349,0,0,-1952,3924,12556,-553,526,-1170
g1,Rest,0,0,95,0,0,-1216,4528,13468,198,303,-462
g1,Rest,0,0,0,0,0,-632,3928,12568,-897,2496,130
g1,Rest,0,0,0,0,0,-780,5400,12168,-923,-219,-1060
g1,Rest,0,0,0,0,0,-1824,5700,12264,1060,1529,187
g1,Rest,0,261,0,0,0,-1908,4672,11840,-372,482,-2094
g1,Rest,0,0,0,0,0,-1932,5456,12660,-1534,-585,-1240
g1,Rest,0,0,0,0,0,-2756,5184,12768,-579,-362,170
g1,Rest,0,0,0,0,0,-2380,5196,12968,687,193,300
g1,Rest,0,0,0,0,0,-2764,4996,12940,-517,229,-49
g1,Rest,0,0,0,0,0,-2028,4720,12520,-2011,288,-473
g1,Rest,0,0,0,0,0,-2100,4948,13604,-5915,1265,1357
g1,Rest,0,0,0,0,0,-1552,2764,13668,-11737,-230,987
g1,Rest,0,0,0,0,0,-976,-76,13956,-10829,-1514,846
g1,Rest,0,0,0,0,0,-2676,-964,13864,-8664,-1956,2847
g1,Rest,0,0,0,0,0,-1812,-3996,12324,-5840,-2158,234
